date,store_id,product_id,on_hand_inventory,units_sold,price,promotion,holiday,day_of_week,lead_time_days,stockout_flag
2024-01-23,2,105,50,33,55.3,0,0,1,3,0
2024-01-23,2,106,83,43,56.26,0,0,1,5,0
2024-01-23,2,107,89,45,54.74,0,0,1,3,0
2024-01-23,2,108,24,18,53.19,0,0,1,5,0
2024-01-23,2,109,47,28,58.87,0,0,1,7,0
2024-01-23,2,110,40,33,54.62,0,0,1,3,0
2024-01-23,3,101,52,23,54.85,0,0,1,5,0
2024-01-23,3,102,19,15,52.85,0,0,1,3,0
2024-01-23,3,103,42,28,48.08,1,0,1,7,0
2024-01-23,3,104,32,23,56.76,0,0,1,3,0
2024-01-23,3,105,9,9,56.95,0,0,1,7,1
2024-01-23,3,106,43,31,56.79,0,0,1,7,0
2024-01-23,3,107,67,30,49.21,0,0,1,3,0
2024-01-23,3,108,26,12,58.01,0,0,1,3,0
2024-01-23,3,109,22,12,57.14,0,0,1,3,0
2024-01-23,3,110,38,23,59.56,0,0,1,3,0
2024-01-24,1,101,60,40,45.89,0,0,2,5,0
2024-01-24,1,102,27,17,54.98,0,0,2,5,0
2024-01-24,1,103,62,32,53.12,1,0,2,7,0
2024-01-24,1,104,44,38,47.46,0,0,2,7,0
2024-01-24,1,105,37,30,55.56,0,0,2,3,0
2024-01-24,1,106,57,41,52.55,0,0,2,7,0
2024-01-24,1,107,56,35,48.85,0,0,2,7,0
2024-01-24,1,108,28,18,56.23,0,0,2,5,0
2024-01-24,1,109,33,24,57.31,0,0,2,3,0
2024-01-24,1,110,51,33,51.79,0,0,2,5,0
2024-01-24,2,101,59,44,46.23,0,0,2,3,0
2024-01-24,2,102,35,22,48.13,0,0,2,7,0
2024-01-24,2,103,44,26,49.52,0,0,2,3,0
2024-01-24,2,104,44,36,54.52,0,0,2,5,0
2024-01-24,2,105,47,33,48.35,0,0,2,7,0
2024-01-24,2,106,90,49,48.82,0,0,2,3,0
2024-01-24,2,107,99,55,50.49,0,0,2,5,0
2024-01-24,2,108,43,30,51.27,1,0,2,7,0
2024-01-24,2,109,32,25,50.03,0,0,2,3,0
2024-01-24,2,110,35,33,52.29,0,0,2,5,0
2024-01-24,3,101,51,30,45.94,0,0,2,7,0
2024-01-24,3,102,18,14,55.39,0,0,2,5,0
2024-01-24,3,103,30,13,49.11,0,0,2,3,0
2024-01-24,3,104,30,25,51.29,0,0,2,3,0
2024-01-24,3,105,24,23,52.51,0,0,2,3,0
2024-01-24,3,106,44,30,47.82,0,0,2,3,0
2024-01-24,3,107,65,28,58.23,0,0,2,5,0
2024-01-24,3,108,29,15,58.27,0,0,2,3,0
2024-01-24,3,109,35,35,52.09,1,0,2,7,0
2024-01-24,3,110,34,27,59.5,0,0,2,5,0
2024-01-25,1,101,67,53,53.76,0,0,3,5,0
2024-01-25,1,102,26,26,52.07,0,0,3,7,0
2024-01-25,1,103,32,22,53.32,0,0,3,7,0
2024-01-25,1,104,42,39,54.25,0,0,3,3,0
2024-01-25,1,105,50,29,56.35,0,0,3,5,0
2024-01-25,1,106,18,18,51.69,0,0,3,3,1
2024-01-25,1,107,66,42,58.38,0,0,3,3,0
2024-01-25,1,108,39,27,49.89,0,0,3,3,0
2024-01-25,1,109,28,24,54.18,0,0,3,3,0
2024-01-25,1,110,30,30,60.0,0,0,3,5,1
2024-01-25,2,101,67,61,48.81,0,0,3,3,0
2024-01-25,2,102,42,26,54.48,0,0,3,3,0
2024-01-25,2,103,49,25,51.63,0,0,3,7,0
2024-01-25,2,104,67,31,52.87,0,0,3,7,0
2024-01-25,2,105,42,33,51.91,0,0,3,7,0
2024-01-25,2,106,113,92,51.98,1,0,3,3,0
2024-01-25,2,107,87,60,54.93,0,0,3,7,0
2024-01-25,2,108,38,23,51.62,0,0,3,7,0
2024-01-25,2,109,38,37,52.99,0,0,3,5,0
2024-01-25,2,110,58,36,56.66,0,0,3,5,0
2024-01-25,3,101,41,34,49.04,0,0,3,3,0
2024-01-25,3,102,23,13,54.56,0,0,3,7,0
2024-01-25,3,103,29,22,50.19,0,0,3,3,0
2024-01-25,3,104,39,27,50.52,0,0,3,5,0
2024-01-25,3,105,38,18,54.71,0,0,3,5,0
2024-01-25,3,106,41,28,51.96,0,0,3,5,0
2024-01-25,3,107,40,25,54.49,0,0,3,7,0
2024-01-25,3,108,29,24,53.95,0,0,3,7,0
2024-01-25,3,109,28,26,50.9,0,0,3,3,0
2024-01-25,3,110,45,26,55.35,0,0,3,3,0
2024-01-26,1,101,97,51,45.78,0,0,4,7,0
2024-01-26,1,102,43,36,52.48,1,0,4,7,0
2024-01-26,1,103,48,26,55.3,0,0,4,5,0
2024-01-26,1,104,65,47,47.33,0,0,4,7,0
2024-01-26,1,105,44,39,53.13,0,0,4,5,0
2024-01-26,1,106,102,69,54.53,0,0,4,3,0
2024-01-26,1,107,146,96,53.52,1,0,4,5,0
2024-01-26,1,108,37,30,54.15,0,0,4,3,0
2024-01-26,1,109,53,38,49.18,0,0,4,7,0
2024-01-26,1,110,70,43,53.76,0,0,4,3,0
2024-01-26,2,101,100,75,48.97,0,0,4,5,0
2024-01-26,2,102,47,22,55.61,0,0,4,3,0
2024-01-26,2,103,60,36,50.79,0,0,4,5,0
2024-01-26,2,104,55,45,52.62,0,0,4,5,0
2024-01-26,2,105,49,28,56.19,0,0,4,5,0
2024-01-26,2,106,113,73,47.91,0,0,4,3,0
2024-01-26,2,107,121,49,55.25,0,0,4,5,0
2024-01-26,2,108,35,35,56.94,0,0,4,3,0
2024-01-26,2,109,40,40,54.35,0,0,4,5,1
2024-01-26,2,110,78,38,51.74,0,0,4,7,0
2024-01-26,3,101,53,53,52.22,0,0,4,7,1
2024-01-26,3,102,22,21,47.67,0,0,4,5,0
2024-01-26,3,103,39,27,53.95,0,0,4,5,0
2024-01-26,3,104,42,36,55.48,0,0,4,3,0
2024-01-26,3,105,35,21,50.85,0,0,4,7,0
2024-01-26,3,106,46,46,54.3,0,0,4,5,1
2024-01-26,3,107,69,46,51.22,0,0,4,5,0
2024-01-26,3,108,22,22,49.63,0,0,4,5,1
2024-01-26,3,109,39,22,59.11,0,0,4,3,0
2024-01-26,3,110,57,34,56.07,0,0,4,7,0
2024-01-27,1,101,79,55,52.52,0,0,5,3,0
2024-01-27,1,102,47,27,53.56,0,0,5,3,0
2024-01-27,1,103,45,32,56.21,0,0,5,5,0
2024-01-27,1,104,56,38,49.76,0,0,5,7,0
2024-01-27,1,105,44,30,47.61,0,0,5,7,0
2024-01-27,1,106,115,53,50.12,0,0,5,3,0
2024-01-27,1,107,89,70,50.94,0,0,5,5,0
2024-01-27,1,108,30,27,56.35,0,0,5,5,0
2024-01-27,1,109,49,44,52.71,0,0,5,5,0
2024-01-27,1,110,67,39,50.52,0,0,5,3,0
2024-01-27,2,101,92,81,52.69,0,0,5,7,0
2024-01-27,2,102,72,54,54.11,1,0,5,7,0
2024-01-27,2,103,99,61,55.32,1,0,5,5,0
2024-01-27,2,104,55,53,53.57,0,0,5,7,0
2024-01-27,2,105,43,41,49.38,0,0,5,3,0
2024-01-27,2,106,138,66,50.38,0,0,5,7,0
2024-01-27,2,107,148,77,52.52,0,0,5,7,0
2024-01-27,2,108,46,33,55.2,0,0,5,5,0
2024-01-27,2,109,68,53,56.69,1,0,5,7,0
2024-01-27,2,110,49,42,56.29,0,0,5,3,0
2024-01-27,3,101,66,55,46.91,0,0,5,7,0
2024-01-27,3,102,33,20,47.63,0,0,5,7,0
2024-01-27,3,103,41,27,48.37,0,0,5,5,0
2024-01-27,3,104,45,33,47.73,0,0,5,5,0
2024-01-27,3,105,48,33,57.58,0,0,5,5,0
2024-01-27,3,106,50,37,55.83,0,0,5,5,0
2024-01-27,3,107,60,48,51.22,0,0,5,5,0
2024-01-27,3,108,28,19,57.35,0,0,5,5,0
2024-01-27,3,109,43,23,58.41,0,0,5,5,0
2024-01-27,3,110,41,36,49.64,0,0,5,3,0
2024-01-28,1,101,70,43,52.14,0,0,6,3,0
2024-01-28,1,102,24,21,54.55,0,0,6,7,0
2024-01-28,1,103,32,24,48.11,0,0,6,3,0
2024-01-28,1,104,39,32,47.93,0,0,6,5,0
2024-01-28,1,105,50,43,49.95,0,0,6,3,0
2024-01-28,1,106,78,41,52.91,0,0,6,3,0
2024-01-28,1,107,105,50,54.64,0,0,6,7,0
2024-01-28,1,108,34,27,49.56,0,0,6,5,0
2024-01-28,1,109,51,26,54.4,0,0,6,7,0
2024-01-28,1,110,54,38,58.48,0,0,6,3,0
2024-01-28,2,101,78,78,53.27,0,0,6,7,1
2024-01-28,2,102,37,24,48.49,0,0,6,3,0
2024-01-28,2,103,55,46,54.89,0,0,6,3,0
2024-01-28,2,104,51,39,55.25,0,0,6,3,0
2024-01-28,2,105,53,35,50.43,0,0,6,3,0
2024-01-28,2,106,102,70,54.34,0,0,6,3,0
2024-01-28,2,107,65,61,48.49,0,0,6,7,0
2024-01-28,2,108,36,32,56.55,0,0,6,3,0
2024-01-28,2,109,48,41,49.43,0,0,6,5,0
2024-01-28,2,110,76,40,52.95,0,0,6,7,0
2024-01-28,3,101,49,34,50.5,0,0,6,7,0
2024-01-28,3,102,43,30,55.3,1,0,6,5,0
2024-01-28,3,103,41,20,49.72,0,0,6,5,0
2024-01-28,3,104,44,29,50.05,0,0,6,5,0
2024-01-28,3,105,36,27,57.28,0,0,6,7,0
2024-01-28,3,106,52,45,49.52,0,0,6,3,0
2024-01-28,3,107,80,46,54.56,0,0,6,3,0
2024-01-28,3,108,38,28,58.84,0,0,6,3,0
2024-01-28,3,109,37,24,49.38,0,0,6,5,0
2024-01-28,3,110,50,30,55.7,0,0,6,3,0
2024-01-29,1,101,59,45,46.39,0,0,0,7,0
2024-01-29,1,102,38,20,50.67,0,0,0,5,0
2024-01-29,1,103,29,29,52.03,0,0,0,5,1
2024-01-29,1,104,58,29,54.59,0,0,0,3,0
2024-01-29,1,105,28,27,50.12,0,0,0,7,0
2024-01-29,1,106,62,47,51.07,0,0,0,3,0
2024-01-29,1,107,51,43,55.3,0,0,0,3,0
2024-01-29,1,108,22,22,53.52,0,0,0,5,1
2024-01-29,1,109,45,16,58.14,0,0,0,5,0
2024-01-29,1,110,35,18,60.29,0,0,0,3,0
2024-01-29,2,101,67,45,48.67,0,0,0,3,0
2024-01-29,2,102,36,25,53.8,0,0,0,3,0
2024-01-29,2,103,40,30,52.55,0,0,0,7,0
2024-01-29,2,104,43,38,47.9,0,0,0,3,0
2024-01-29,2,105,44,30,48.92,0,0,0,5,0
2024-01-29,2,106,78,49,53.81,0,0,0,7,0
2024-01-29,2,107,79,47,54.49,0,0,0,7,0
2024-01-29,2,108,42,24,50.39,0,0,0,7,0
2024-01-29,2,109,56,23,54.72,0,0,0,3,0
2024-01-29,2,110,19,19,58.29,0,0,0,3,1
2024-01-29,3,101,52,33,50.67,0,0,0,7,0
2024-01-29,3,102,28,12,53.05,0,0,0,7,0
2024-01-29,3,103,19,14,56.34,0,0,0,5,0
2024-01-29,3,104,35,21,54.81,0,0,0,5,0
2024-01-29,3,105,35,15,47.97,0,0,0,7,0
2024-01-29,3,106,32,32,48.4,0,0,0,3,1
2024-01-29,3,107,63,36,49.85,0,0,0,5,0
2024-01-29,3,108,20,15,57.27,0,0,0,5,0
2024-01-29,3,109,21,21,59.59,0,0,0,5,1
2024-01-29,3,110,29,20,53.24,0,0,0,7,0
2024-01-30,1,101,61,56,49.64,1,0,1,5,0
2024-01-30,1,102,29,20,54.34,0,0,1,3,0
2024-01-30,1,103,37,27,47.28,0,0,1,7,0
2024-01-30,1,104,34,26,50.28,0,0,1,5,0
2024-01-30,1,105,44,25,48.97,0,0,1,7,0
2024-01-30,1,106,56,51,56.27,0,0,1,7,0
2024-01-30,1,107,127,50,54.72,1,0,1,7,0
2024-01-30,1,108,37,13,59.13,0,0,1,3,0
2024-01-30,1,109,32,16,58.8,0,0,1,5,0
2024-01-30,1,110,33,33,53.01,0,0,1,3,1
2024-01-30,2,101,76,59,52.68,0,0,1,7,0
2024-01-30,2,102,42,26,50.21,0,0,1,7,0
2024-01-30,2,103,66,33,46.89,1,0,1,5,0
2024-01-30,2,104,38,34,54.01,0,0,1,7,0
2024-01-30,2,105,40,21,47.97,0,0,1,5,0
2024-01-30,2,106,76,49,55.56,0,0,1,5,0
2024-01-30,2,107,102,69,53.35,0,0,1,3,0
2024-01-30,2,108,40,26,48.86,0,0,1,3,0
2024-01-30,2,109,40,35,50.69,0,0,1,5,0
2024-01-30,2,110,33,32,54.91,0,0,1,3,0
2024-01-30,3,101,42,42,47.1,0,0,1,3,1
2024-01-30,3,102,24,22,47.47,1,0,1,7,0
2024-01-30,3,103,32,16,55.69,0,0,1,3,0
2024-01-30,3,104,40,19,51.91,0,0,1,3,0
2024-01-30,3,105,21,17,55.47,0,0,1,5,0
2024-01-30,3,106,60,31,58.05,0,0,1,5,0
2024-01-30,3,107,57,32,49.19,0,0,1,3,0
2024-01-30,3,108,23,20,53.98,0,0,1,3,0
2024-01-30,3,109,28,10,59.13,0,0,1,7,0
2024-01-30,3,110,38,27,57.6,0,0,1,5,0
2024-01-31,1,101,64,46,48.97,0,0,2,3,0
2024-01-31,1,102,25,20,47.89,0,0,2,7,0
2024-01-31,1,103,38,22,50.71,0,0,2,5,0
2024-01-31,1,104,55,24,55.1,0,0,2,5,0
2024-01-31,1,105,33,11,56.24,0,0,2,7,0
2024-01-31,1,106,63,37,58.1,0,0,2,3,0
2024-01-31,1,107,83,53,56.62,0,0,2,7,0
2024-01-31,1,108,34,22,49.59,0,0,2,5,0
2024-01-31,1,109,47,30,58.02,0,0,2,7,0
2024-01-31,1,110,46,30,50.27,0,0,2,3,0
2024-01-31,2,101,94,45,53.1,0,0,2,5,0
2024-01-31,2,102,39,29,52.93,0,0,2,5,0
2024-01-31,2,103,31,15,52.58,0,0,2,7,0
2024-01-31,2,104,68,37,52.84,0,0,2,5,0
2024-01-31,2,105,42,23,51.68,0,0,2,3,0
2024-01-31,2,106,55,50,57.12,0,0,2,5,0
2024-01-31,2,107,53,50,52.99,0,0,2,7,0
2024-01-31,2,108,45,15,49.78,0,0,2,7,0
2024-01-31,2,109,45,36,53.39,0,0,2,3,0
2024-01-31,2,110,37,27,53.68,0,0,2,5,0
2024-01-31,3,101,63,33,53.23,0,0,2,5,0
2024-01-31,3,102,17,15,54.08,0,0,2,3,0
2024-01-31,3,103,26,17,53.16,0,0,2,3,0
2024-01-31,3,104,36,20,54.77,0,0,2,7,0
2024-01-31,3,105,34,18,52.58,0,0,2,7,0
2024-01-31,3,106,46,27,55.49,0,0,2,3,0
2024-01-31,3,107,50,42,50.13,0,0,2,7,0
2024-01-31,3,108,24,22,51.89,1,0,2,5,0
2024-01-31,3,109,24,19,52.81,0,0,2,3,0
2024-01-31,3,110,30,28,54.79,0,0,2,7,0
2024-02-01,1,101,68,50,54.73,0,0,3,3,0
2024-02-01,1,102,23,23,52.73,0,0,3,5,1
2024-02-01,1,103,26,9,47.93,0,0,3,5,0
2024-02-01,1,104,33,33,54.65,0,0,3,3,1
2024-02-01,1,105,37,28,48.13,0,0,3,5,0
2024-02-01,1,106,88,36,47.87,0,0,3,3,0
2024-02-01,1,107,89,56,53.38,0,0,3,3,0
2024-02-01,1,108,27,17,56.73,0,0,3,5,0
2024-02-01,1,109,31,31,59.42,0,0,3,5,1
2024-02-01,1,110,38,38,59.09,0,0,3,3,1
2024-02-01,2,101,66,63,45.86,0,0,3,5,0
2024-02-01,2,102,33,21,54.63,0,0,3,3,0
2024-02-01,2,103,58,30,49.73,0,0,3,3,0
2024-02-01,2,104,60,47,48.87,0,0,3,7,0
2024-02-01,2,105,44,26,55.07,0,0,3,7,0
2024-02-01,2,106,69,62,48.53,0,0,3,3,0
2024-02-01,2,107,164,84,55.32,1,0,3,7,0
2024-02-01,2,108,51,32,56.29,0,0,3,7,0
2024-02-01,2,109,36,33,55.33,0,0,3,5,0
2024-02-01,2,110,68,41,54.08,0,0,3,7,0
2024-02-01,3,101,70,39,52.38,0,0,3,5,0
2024-02-01,3,102,22,21,54.77,0,0,3,5,0
2024-02-01,3,103,30,15,54.37,0,0,3,3,0
2024-02-01,3,104,44,22,53.79,0,0,3,7,0
2024-02-01,3,105,25,14,51.99,0,0,3,5,0
2024-02-01,3,106,37,37,54.53,0,0,3,5,1
2024-02-01,3,107,59,42,52.4,0,0,3,7,0
2024-02-01,3,108,42,36,53.92,1,0,3,3,0
2024-02-01,3,109,30,17,54.95,0,0,3,3,0
2024-02-01,3,110,26,26,59.74,0,0,3,5,1
2024-02-02,1,101,88,51,50.27,0,0,4,5,0
2024-02-02,1,102,33,21,51.74,0,0,4,7,0
2024-02-02,1,103,38,29,55.31,0,0,4,5,0
2024-02-02,1,104,73,45,52.11,0,0,4,7,0
2024-02-02,1,105,41,30,54.1,0,0,4,3,0
2024-02-02,1,106,100,48,48.81,0,0,4,3,0
2024-02-02,1,107,77,59,50.53,0,0,4,7,0
2024-02-02,1,108,50,40,53.78,0,0,4,5,0
2024-02-02,1,109,53,36,49.59,0,0,4,7,0
2024-02-02,1,110,46,46,55.06,0,0,4,7,0
2024-02-02,2,101,80,69,46.31,0,0,4,7,0
2024-02-02,2,102,33,33,50.29,0,0,4,7,1
2024-02-02,2,103,43,40,50.3,0,0,4,7,0
2024-02-02,2,104,87,48,55.05,0,0,4,7,0
2024-02-02,2,105,71,35,57.72,0,0,4,3,0
2024-02-02,2,106,121,64,54.31,0,0,4,3,0
2024-02-02,2,107,108,71,58.13,0,0,4,5,0
2024-02-02,2,108,63,33,54.5,0,0,4,7,0
2024-02-02,2,109,52,27,53.77,0,0,4,5,0
2024-02-02,2,110,62,43,52.13,0,0,4,7,0
2024-02-02,3,101,58,38,47.39,0,0,4,3,0
2024-02-02,3,102,22,18,45.94,0,0,4,3,0
2024-02-02,3,103,39,28,53.47,0,0,4,7,0
2024-02-02,3,104,55,30,50.16,0,0,4,7,0
2024-02-02,3,105,32,32,54.73,0,0,4,3,1
2024-02-02,3,106,78,40,52.62,0,0,4,7,0
2024-02-02,3,107,69,41,56.62,0,0,4,5,0
2024-02-02,3,108,37,32,56.32,0,0,4,3,0
2024-02-02,3,109,39,20,57.74,0,0,4,3,0
2024-02-02,3,110,33,29,55.13,0,0,4,3,0
2024-02-03,1,101,60,60,52.94,0,0,5,3,1
2024-02-03,1,102,36,25,48.32,0,0,5,5,0
2024-02-03,1,103,36,33,55.64,0,0,5,7,0
2024-02-03,1,104,60,41,54.22,0,0,5,5,0
2024-02-03,1,105,55,34,53.25,0,0,5,5,0
2024-02-03,1,106,101,57,50.65,0,0,5,5,0
2024-02-03,1,107,95,72,56.05,0,0,5,5,0
2024-02-03,1,108,34,32,52.48,0,0,5,5,0
2024-02-03,1,109,98,53,52.6,1,0,5,3,0
2024-02-03,1,110,46,40,54.41,0,0,5,7,0
2024-02-03,2,101,113,69,49.42,0,0,5,3,0
2024-02-03,2,102,80,51,47.3,1,0,5,3,0
2024-02-03,2,103,49,39,52.06,0,0,5,3,0
2024-02-03,2,104,74,52,46.93,0,0,5,5,0
2024-02-03,2,105,45,41,53.82,0,0,5,7,0
2024-02-03,2,106,98,64,53.61,0,0,5,5,0
2024-02-03,2,107,97,81,50.35,0,0,5,3,0
2024-02-03,2,108,52,41,58.75,0,0,5,3,0
2024-02-03,2,109,51,37,59.9,0,0,5,7,0
2024-02-03,2,110,80,56,49.68,0,0,5,7,0
2024-02-03,3,101,88,42,49.64,0,0,5,3,0
2024-02-03,3,102,28,19,54.85,0,0,5,5,0
2024-02-03,3,103,45,31,48.84,0,0,5,7,0
2024-02-03,3,104,36,35,55.91,0,0,5,5,0
2024-02-03,3,105,49,19,52.82,0,0,5,5,0
2024-02-03,3,106,79,44,52.74,0,0,5,3,0
2024-02-03,3,107,77,47,58.76,0,0,5,3,0
2024-02-03,3,108,30,22,54.48,0,0,5,3,0
2024-02-03,3,109,42,22,55.7,0,0,5,3,0
2024-02-03,3,110,33,27,50.19,0,0,5,7,0
2024-02-04,1,101,94,52,53.86,0,0,6,3,0
2024-02-04,1,102,25,23,50.09,0,0,6,5,0
2024-02-04,1,103,50,28,46.56,0,0,6,5,0
2024-02-04,1,104,37,36,48.6,0,0,6,3,0
2024-02-04,1,105,53,35,51.04,0,0,6,3,0
2024-02-04,1,106,91,54,55.65,0,0,6,5,0
2024-02-04,1,107,61,46,51.55,0,0,6,7,0
2024-02-04,1,108,47,26,53.61,0,0,6,3,0
2024-02-04,1,109,50,28,55.44,0,0,6,7,0
2024-02-04,1,110,45,43,56.7,0,0,6,3,0
2024-02-04,2,101,101,63,46.79,0,0,6,7,0
2024-02-04,2,102,35,35,56.01,0,0,6,7,1
2024-02-04,2,103,50,34,54.42,0,0,6,7,0
2024-02-04,2,104,59,41,49.68,0,0,6,3,0
2024-02-04,2,105,54,32,48.43,0,0,6,3,0
2024-02-04,2,106,88,71,53.32,0,0,6,3,0
2024-02-04,2,107,74,70,51.67,0,0,6,3,0
2024-02-04,2,108,35,25,59.09,0,0,6,3,0
2024-02-04,2,109,36,36,55.78,0,0,6,5,0
2024-02-04,2,110,67,45,54.14,0,0,6,3,0
2024-02-04,3,101,51,40,53.4,0,0,6,5,0
2024-02-04,3,102,2,2,55.99,0,0,6,3,1
2024-02-04,3,103,22,22,54.51,0,0,6,5,1
2024-02-04,3,104,55,32,54.01,0,0,6,7,0
2024-02-04,3,105,27,24,50.86,0,0,6,5,0
2024-02-04,3,106,78,26,50.6,0,0,6,5,0
2024-02-04,3,107,78,36,49.92,0,0,6,7,0
2024-02-04,3,108,21,21,49.31,0,0,6,3,1
2024-02-04,3,109,31,17,51.6,0,0,6,3,0
2024-02-04,3,110,27,27,57.91,0,0,6,3,1
2024-02-05,1,101,41,28,50.02,0,0,0,7,0
2024-02-05,1,102,25,20,46.59,0,0,0,7,0
2024-02-05,1,103,29,22,52.47,0,0,0,5,0
2024-02-05,1,104,52,24,52.51,0,0,0,7,0
2024-02-05,1,105,26,23,56.99,0,0,0,7,0
2024-02-05,1,106,46,42,51.1,0,0,0,3,0
2024-02-05,1,107,73,44,58.3,0,0,0,5,0
2024-02-05,1,108,20,20,53.15,0,0,0,7,1
2024-02-05,1,109,46,19,49.87,0,0,0,7,0
2024-02-05,1,110,34,34,59.37,0,0,0,7,1
2024-02-05,2,101,73,46,49.23,0,0,0,7,0
2024-02-05,2,102,59,39,50.39,1,0,0,3,0
2024-02-05,2,103,45,36,55.03,0,0,0,3,0
2024-02-05,2,104,59,30,53.23,0,0,0,3,0
2024-02-05,2,105,33,23,56.11,0,0,0,5,0
2024-02-05,2,106,68,51,49.54,0,0,0,7,0
2024-02-05,2,107,69,45,56.14,0,0,0,5,0
2024-02-05,2,108,32,23,53.96,0,0,0,3,0
2024-02-05,2,109,34,25,56.52,0,0,0,5,0
2024-02-05,2,110,55,32,52.31,0,0,0,5,0
2024-02-05,3,101,37,37,54.97,0,0,0,3,1
2024-02-05,3,102,24,19,52.09,0,0,0,5,0
2024-02-05,3,103,24,17,53.21,0,0,0,5,0
2024-02-05,3,104,27,24,49.26,0,0,0,5,0
2024-02-05,3,105,22,15,51.43,0,0,0,5,0
2024-02-05,3,106,36,34,52.46,0,0,0,5,0
2024-02-05,3,107,42,17,56.63,0,0,0,5,0
2024-02-05,3,108,27,13,53.69,0,0,0,3,0
2024-02-05,3,109,27,13,49.07,0,0,0,3,0
2024-02-05,3,110,43,25,58.46,0,0,0,7,0
2024-02-06,1,101,48,35,52.96,0,0,1,7,0
2024-02-06,1,102,39,20,55.21,0,0,1,5,0
2024-02-06,1,103,40,22,54.94,0,0,1,7,0
2024-02-06,1,104,41,29,48.17,0,0,1,3,0
2024-02-06,1,105,34,23,49.66,0,0,1,3,0
2024-02-06,1,106,47,46,57.16,0,0,1,7,0
2024-02-06,1,107,83,45,48.28,0,0,1,5,0
2024-02-06,1,108,31,22,55.39,0,0,1,3,0
2024-02-06,1,109,42,19,49.26,0,0,1,3,0
2024-02-06,1,110,28,25,55.64,0,0,1,7,0
2024-02-06,2,101,74,39,52.19,0,0,1,3,0
2024-02-06,2,102,45,19,48.8,0,0,1,7,0
2024-02-06,2,103,43,26,56.4,0,0,1,5,0
2024-02-06,2,104,36,28,53.27,0,0,1,5,0
2024-02-06,2,105,33,33,50.01,0,0,1,5,1
2024-02-06,2,106,67,47,55.48,0,0,1,5,0
2024-02-06,2,107,55,55,52.22,0,0,1,5,1
2024-02-06,2,108,24,21,49.86,0,0,1,7,0
2024-02-06,2,109,40,30,50.35,0,0,1,7,0
2024-02-06,2,110,59,25,51.7,0,0,1,5,0
2024-02-06,3,101,49,30,49.07,0,0,1,3,0
2024-02-06,3,102,20,15,53.83,0,0,1,5,0
2024-02-06,3,103,30,23,56.54,0,0,1,5,0
2024-02-06,3,104,42,26,56.07,0,0,1,3,0
2024-02-06,3,105,23,23,48.01,0,0,1,5,1
2024-02-06,3,106,52,35,49.07,0,0,1,5,0
2024-02-06,3,107,76,55,54.2,1,0,1,3,0
2024-02-06,3,108,18,17,59.23,0,0,1,3,0
2024-02-06,3,109,27,18,55.54,0,0,1,3,0
2024-02-06,3,110,62,31,55.65,1,0,1,7,0
2024-02-07,1,101,48,31,50.12,0,0,2,7,0
2024-02-07,1,102,23,23,55.92,0,0,2,7,1
2024-02-07,1,103,35,28,47.54,0,0,2,3,0
2024-02-07,1,104,56,37,48.36,0,0,2,3,0
2024-02-07,1,105,33,24,53.73,0,0,2,7,0
2024-02-07,1,106,49,36,54.25,0,0,2,7,0
2024-02-07,1,107,84,48,56.18,0,0,2,3,0
2024-02-07,1,108,34,21,58.81,0,0,2,7,0
2024-02-07,1,109,43,30,49.37,1,0,2,7,0
2024-02-07,1,110,37,37,56.2,0,0,2,3,0
2024-02-07,2,101,81,54,51.46,0,0,2,7,0
2024-02-07,2,102,33,24,50.8,0,0,2,5,0
2024-02-07,2,103,32,29,49.77,0,0,2,5,0
2024-02-07,2,104,45,40,50.29,0,0,2,7,0
2024-02-07,2,105,41,32,57.64,0,0,2,3,0
2024-02-07,2,106,97,42,49.47,0,0,2,7,0
2024-02-07,2,107,54,51,50.06,0,0,2,7,0
2024-02-07,2,108,44,13,57.79,0,0,2,3,0
2024-02-07,2,109,36,26,51.88,0,0,2,5,0
2024-02-07,2,110,46,24,59.29,0,0,2,3,0
2024-02-07,3,101,36,36,52.58,0,0,2,5,0
2024-02-07,3,102,9,9,55.66,0,0,2,3,1
2024-02-07,3,103,32,19,54.41,0,0,2,7,0
2024-02-07,3,104,46,17,55.86,0,0,2,5,0
2024-02-07,3,105,27,13,51.6,0,0,2,7,0
2024-02-07,3,106,50,41,50.69,0,0,2,7,0
2024-02-07,3,107,40,26,58.33,0,0,2,3,0
2024-02-07,3,108,17,16,50.01,0,0,2,5,0
2024-02-07,3,109,22,15,55.98,0,0,2,5,0
2024-02-07,3,110,25,14,54.24,0,0,2,5,0
2024-02-08,1,101,51,32,55.26,0,0,3,7,0
2024-02-08,1,102,28,17,51.56,0,0,3,3,0
2024-02-08,1,103,58,42,54.45,1,0,3,7,0
2024-02-08,1,104,67,39,48.09,1,0,3,3,0
2024-02-08,1,105,41,22,52.53,0,0,3,5,0
2024-02-08,1,106,82,41,50.89,0,0,3,7,0
2024-02-08,1,107,74,57,55.16,0,0,3,5,0
2024-02-08,1,108,24,17,50.56,0,0,3,7,0
2024-02-08,1,109,32,25,57.1,0,0,3,5,0
2024-02-08,1,110,35,34,54.23,0,0,3,7,0
2024-02-08,2,101,99,59,47.23,0,0,3,3,0
2024-02-08,2,102,44,26,49.19,0,0,3,5,0
2024-02-08,2,103,33,28,50.08,0,0,3,5,0
2024-02-08,2,104,45,41,49.42,0,0,3,3,0
